NombreProducto,FechaMovimiento,MontoBase,year
POLLO SIN MENUDENCIA H-C,2023-08-17,29.904000000000003,2023
POLLO SIN MENUDENCIA H-C,2023-08-17,114.5964,2023
POLLO SIN MENUDENCIA H-C,2023-08-17,25.0268,2023
POLLO SIN MENUDENCIA H-C,2023-08-17,50.3206,2023
POLLO SIN MENUDENCIA H-C,2023-08-17,70.4702,2023
POLLO SIN MENUDENCIA H-C,2023-08-17,38.7239,2023
POLLO SIN MENUDENCIA H-C,2023-08-17,75.21390000000001,2023
POLLO SIN MENUDENCIA H-C,2023-08-17,1896.768,2023
POLLO SIN MENUDENCIA H-C,2023-08-17,32.1379,2023
POLLO SIN MENUDENCIA H-C,2023-08-17,114.3294,2023
POLLO SIN MENUDENCIA H-C,2023-08-17,30.6872,2023
POLLO SIN MENUDENCIA H-C,2023-08-17,115.1215,2023
POLLO SIN MENUDENCIA H-C,2023-08-17,614.4738,2023
POLLO SIN MENUDENCIA H-C,2023-08-17,2511.9004,2023
POLLO SIN MENUDENCIA H-C,2023-08-17,4656.1685,2023
POLLO SIN MENUDENCIA H-C,2023-08-17,487.364,2023
POLLO SIN MENUDENCIA H-C,2023-08-18,33.8378,2023
POLLO SIN MENUDENCIA H-C,2023-08-18,31.2746,2023
POLLO SIN MENUDENCIA H-C,2023-08-18,271.6992,2023
POLLO SIN MENUDENCIA H-C,2023-08-18,156.996,2023
POLLO SIN MENUDENCIA H-C,2023-08-18,330.9109,2023
POLLO SIN MENUDENCIA H-C,2023-08-18,67.40859999999999,2023
POLLO SIN MENUDENCIA H-C,2023-08-18,71.1288,2023
POLLO SIN MENUDENCIA H-C,2023-08-18,1512.288,2023
POLLO SIN MENUDENCIA H-C,2023-08-18,242.2224,2023
POLLO SIN MENUDENCIA H-C,2023-08-18,5051.4264,2023
POLLO SIN MENUDENCIA H-C,2023-08-18,1490.7589,2023
POLLO SIN MENUDENCIA H-C,2023-08-19,36.1429,2023
POLLO SIN MENUDENCIA H-C,2023-08-19,107.6544,2023
POLLO SIN MENUDENCIA H-C,2023-08-19,64.08,2023
POLLO SIN MENUDENCIA H-C,2023-08-19,381.7922,2023
POLLO SIN MENUDENCIA H-C,2023-08-19,194.0378,2023
POLLO SIN MENUDENCIA H-C,2023-08-19,30.7584,2023
POLLO SIN MENUDENCIA H-C,2023-08-19,941.976,2023
POLLO SIN MENUDENCIA H-C,2023-08-19,559.8011,2023
POLLO SIN MENUDENCIA H-C,2023-08-19,53.1864,2023
POLLO SIN MENUDENCIA H-C,2023-08-19,100.6056,2023
POLLO SIN MENUDENCIA H-C,2023-08-19,57.7966,2023
POLLO SIN MENUDENCIA H-C,2023-08-19,25.7566,2023
POLLO SIN MENUDENCIA H-C,2023-08-19,32.4227,2023
POLLO SIN MENUDENCIA H-C,2023-08-19,65.3616,2023
POLLO SIN MENUDENCIA H-C,2023-08-19,96.12,2023
POLLO SIN MENUDENCIA H-C,2023-08-19,28.0706,2023
POLLO SIN MENUDENCIA H-C,2023-08-19,39.7296,2023
POLLO SIN MENUDENCIA H-C,2023-08-19,128.0354,2023
POLLO SIN MENUDENCIA H-C,2023-08-19,3514.788,2023
POLLO SIN MENUDENCIA H-C,2023-08-19,968.765,2023
POLLO SIN MENUDENCIA H-C,2023-08-20,67.6667,2023
POLLO SIN MENUDENCIA H-C,2023-08-20,256.32,2023
POLLO SIN MENUDENCIA H-C,2023-08-20,161.0989,2023
POLLO SIN MENUDENCIA H-C,2023-08-20,24.8666,2023
POLLO SIN MENUDENCIA H-C,2023-08-20,89.8366,2023
POLLO SIN MENUDENCIA H-C,2023-08-20,66.6432,2023
POLLO SIN MENUDENCIA H-C,2023-08-20,118.4234,2023
POLLO SIN MENUDENCIA H-C,2023-08-20,63.1811,2023
POLLO SIN MENUDENCIA H-C,2023-08-20,165.9672,2023
POLLO SIN MENUDENCIA H-C,2023-08-20,96.12,2023
POLLO SIN MENUDENCIA H-C,2023-08-20,99.7067,2023
POLLO SIN MENUDENCIA H-C,2023-08-20,32.9389,2023
POLLO SIN MENUDENCIA H-C,2023-08-20,66.9013,2023
POLLO SIN MENUDENCIA H-C,2023-08-20,4103.0424,2023
POLLO SIN MENUDENCIA H-C,2023-08-20,808.1734,2023
POLLO SIN MENUDENCIA H-C,2023-08-21,117.52450000000002,2023
POLLO SIN MENUDENCIA H-C,2023-08-21,2678.4194,2023
POLLO SIN MENUDENCIA H-C,2023-08-21,451.764,2023
POLLO SIN MENUDENCIA H-C,2023-08-21,371.5394,2023
POLLO SIN MENUDENCIA H-C,2023-08-21,142.2576,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,27.4832,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,92.6134,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,442.3567,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,18.6989,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,32.8766,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,124.9916,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,149.965,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,63.2434,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,29.361100000000004,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,29.4946,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,29.1119,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,139.2939,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,61.490100000000005,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,28.1062,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,13.3055,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,63.7507,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,17.1948,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,46.3067,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,19.0727,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,84.9594,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,52.8304,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,80.94550000000001,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,256.1242,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,32.004400000000004,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,23.0866,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,35.2618,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,615.7821,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,33.8823,2023
POLLO SIN MENUDENCIA H-C,2023-08-22,1480.782,2023
POLLO SIN MENUDENCIA H-C,2023-08-23,125.49,2023
POLLO SIN MENUDENCIA H-C,2023-08-23,517.0187999999999,2023
POLLO SIN MENUDENCIA H-C,2023-08-23,250.35700000000003,2023
POLLO SIN MENUDENCIA H-C,2023-08-23,26.4775,2023
POLLO SIN MENUDENCIA H-C,2023-08-23,234.6663,2023
POLLO SIN MENUDENCIA H-C,2023-08-23,35.012600000000006,2023
POLLO SIN MENUDENCIA H-C,2023-08-23,33.3839,2023
POLLO SIN MENUDENCIA H-C,2023-08-23,101.5223,2023
POLLO SIN MENUDENCIA H-C,2023-08-23,77.9284,2023
POLLO SIN MENUDENCIA H-C,2023-08-23,32.627399999999994,2023
POLLO SIN MENUDENCIA H-C,2023-08-23,23.9677,2023
POLLO SIN MENUDENCIA H-C,2023-08-23,38.6527,2023
POLLO SIN MENUDENCIA H-C,2023-08-23,26.4775,2023
POLLO SIN MENUDENCIA H-C,2023-08-23,332.4239,2023
POLLO SIN MENUDENCIA H-C,2023-08-23,2634.0351,2023
POLLO SIN MENUDENCIA H-C,2023-08-23,732.4878,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,39.4003,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,28.3643,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,176.4425,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,27.234,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,187.7366,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,26.1037,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,37.2732,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,27.1094,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,80.06439999999999,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,28.8627,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,291.8933,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,163.2616,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,27.6078,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,11.5433,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,27.9816,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,112.941,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,154.8511,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,29.4946,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,2194.3217000000004,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,2231.2122,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,3842.5038,2023
POLLO SIN MENUDENCIA H-C,2023-08-24,924.8613,2023
POLLO SIN MENUDENCIA H-C,2023-08-25,99.2617,2023
POLLO SIN MENUDENCIA H-C,2023-08-25,132.6456,2023
POLLO SIN MENUDENCIA H-C,2023-08-25,136.2857,2023
POLLO SIN MENUDENCIA H-C,2023-08-25,25.7299,2023
POLLO SIN MENUDENCIA H-C,2023-08-25,36.5167,2023
POLLO SIN MENUDENCIA H-C,2023-08-25,120.4704,2023
POLLO SIN MENUDENCIA H-C,2023-08-25,5633.166,2023
POLLO SIN MENUDENCIA H-C,2023-08-25,1485.4812,2023
POLLO SIN MENUDENCIA H-C,2023-08-26,498.0885,2023
POLLO SIN MENUDENCIA H-C,2023-08-26,204.2372,2023
POLLO SIN MENUDENCIA H-C,2023-08-26,141.5634,2023
POLLO SIN MENUDENCIA H-C,2023-08-26,24.0211,2023
POLLO SIN MENUDENCIA H-C,2023-08-26,97.7843,2023
POLLO SIN MENUDENCIA H-C,2023-08-26,25.8456,2023
POLLO SIN MENUDENCIA H-C,2023-08-26,23.896500000000003,2023
POLLO SIN MENUDENCIA H-C,2023-08-26,25.6053,2023
POLLO SIN MENUDENCIA H-C,2023-08-26,109.1318,2023
POLLO SIN MENUDENCIA H-C,2023-08-26,24.386,2023
POLLO SIN MENUDENCIA H-C,2023-08-26,23.7808,2023
POLLO SIN MENUDENCIA H-C,2023-08-26,2924.3709,2023
POLLO SIN MENUDENCIA H-C,2023-08-26,627.6992,2023
POLLO SIN MENUDENCIA H-C,2023-08-27,25.6053,2023
POLLO SIN MENUDENCIA H-C,2023-08-27,24.8755,2023
POLLO SIN MENUDENCIA H-C,2023-08-27,23.1667,2023
POLLO SIN MENUDENCIA H-C,2023-08-27,48.0422,2023
POLLO SIN MENUDENCIA H-C,2023-08-27,36.4544,2023
POLLO SIN MENUDENCIA H-C,2023-08-27,68.04050000000001,2023
POLLO SIN MENUDENCIA H-C,2023-08-27,24.0211,2023
POLLO SIN MENUDENCIA H-C,2023-08-27,25.365,2023
POLLO SIN MENUDENCIA H-C,2023-08-27,48.8966,2023
POLLO SIN MENUDENCIA H-C,2023-08-27,26.8246,2023
POLLO SIN MENUDENCIA H-C,2023-08-27,46.9475,2023
POLLO SIN MENUDENCIA H-C,2023-08-27,34.7545,2023
POLLO SIN MENUDENCIA H-C,2023-08-27,24.6263,2023
POLLO SIN MENUDENCIA H-C,2023-08-27,86.4457,2023
POLLO SIN MENUDENCIA H-C,2023-08-27,28.0439,2023
POLLO SIN MENUDENCIA H-C,2023-08-27,2575.1616,2023
POLLO SIN MENUDENCIA H-C,2023-08-27,63.1633,2023
POLLO SIN MENUDENCIA H-C,2023-08-27,584.6587999999999,2023
POLLO SIN MENUDENCIA H-C,2023-08-28,17.0702,2023
POLLO SIN MENUDENCIA H-C,2023-08-28,51.575500000000005,2023
POLLO SIN MENUDENCIA H-C,2023-08-28,28.533400000000004,2023
POLLO SIN MENUDENCIA H-C,2023-08-28,21.7071,2023
POLLO SIN MENUDENCIA H-C,2023-08-28,20.7281,2023
POLLO SIN MENUDENCIA H-C,2023-08-28,60.4755,2023
POLLO SIN MENUDENCIA H-C,2023-08-28,178.3827,2023
POLLO SIN MENUDENCIA H-C,2023-08-28,20.2386,2023
POLLO SIN MENUDENCIA H-C,2023-08-28,63.6439,2023
POLLO SIN MENUDENCIA H-C,2023-08-28,116.1984,2023
POLLO SIN MENUDENCIA H-C,2023-08-28,1157.7298,2023
POLLO SIN MENUDENCIA H-C,2023-08-29,22.7662,2023
POLLO SIN MENUDENCIA H-C,2023-08-29,26.8424,2023
POLLO SIN MENUDENCIA H-C,2023-08-29,31.550500000000003,2023
POLLO SIN MENUDENCIA H-C,2023-08-29,64.4538,2023
POLLO SIN MENUDENCIA H-C,2023-08-29,316.0835,2023
POLLO SIN MENUDENCIA H-C,2023-08-29,131.25719999999998,2023
POLLO SIN MENUDENCIA H-C,2023-08-29,46.0219,2023
POLLO SIN MENUDENCIA H-C,2023-08-29,88.9466,2023
POLLO SIN MENUDENCIA H-C,2023-08-29,21.2799,2023
POLLO SIN MENUDENCIA H-C,2023-08-29,32.663000000000004,2023
POLLO SIN MENUDENCIA H-C,2023-08-29,35.1372,2023
POLLO SIN MENUDENCIA H-C,2023-08-29,57.5296,2023
POLLO SIN MENUDENCIA H-C,2023-08-29,2402.4482000000003,2023
POLLO SIN MENUDENCIA H-C,2023-08-29,2351.7271,2023
POLLO SIN MENUDENCIA H-C,2023-08-29,424.4499,2023
POLLO SIN MENUDENCIA H-C,2023-08-30,1459.778,2023
POLLO SIN MENUDENCIA H-C,2023-08-30,98.5764,2023
POLLO SIN MENUDENCIA H-C,2023-08-30,33.873400000000004,2023
POLLO SIN MENUDENCIA H-C,2023-08-30,70.2655,2023
POLLO SIN MENUDENCIA H-C,2023-08-30,33.7399,2023
POLLO SIN MENUDENCIA H-C,2023-08-30,34.3718,2023
POLLO SIN MENUDENCIA H-C,2023-08-30,29.0674,2023
POLLO SIN MENUDENCIA H-C,2023-08-30,50.552,2023
POLLO SIN MENUDENCIA H-C,2023-08-30,4164.221,2023
POLLO SIN MENUDENCIA H-C,2023-08-31,33.108000000000004,2023
POLLO SIN MENUDENCIA H-C,2023-08-31,30.3312,2023
POLLO SIN MENUDENCIA H-C,2023-08-31,30.2066,2023
POLLO SIN MENUDENCIA H-C,2023-08-31,55.2245,2023
POLLO SIN MENUDENCIA H-C,2023-08-31,1745.3078,2023
POLLO SIN MENUDENCIA H-C,2023-08-31,3235.8353,2023
POLLO SIN MENUDENCIA H-C,2023-09-01,436.5183,2023
POLLO SIN MENUDENCIA H-C,2023-09-01,126.5046,2023
POLLO SIN MENUDENCIA H-C,2023-09-01,80.5005,2023
POLLO SIN MENUDENCIA H-C,2023-09-01,133.3309,2023
POLLO SIN MENUDENCIA H-C,2023-09-01,31.595,2023
POLLO SIN MENUDENCIA H-C,2023-09-01,23.8876,2023
POLLO SIN MENUDENCIA H-C,2023-09-01,3106.4204,2023
POLLO SIN MENUDENCIA H-C,2023-09-01,3892.504,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,356.0089,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,66.47409999999999,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,35.3864,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,34.7545,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,31.2123,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,77.47449999999999,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,29.6993,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,40.4416,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,27.1717,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,24.7687,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,37.914,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,260.3428,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,60.4132,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,130.8033,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,95.4169,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,30.7139,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,32.9834,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,66.5987,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,61.677,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,34.2472,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,31.595,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,371.6818,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,36.6502,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,25.0268,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,39.0532,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,44.4822,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,4284.1574,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,35.0037,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,29.192,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,30.5804,2023
POLLO SIN MENUDENCIA H-C,2023-09-02,2774.5483,2023
POLLO SIN MENUDENCIA H-C,2023-09-04,34.0158,2023
POLLO SIN MENUDENCIA H-C,2023-09-04,33.6242,2023
POLLO SIN MENUDENCIA H-C,2023-09-04,32.9656,2023
POLLO SIN MENUDENCIA H-C,2023-09-04,36.2408,2023
POLLO SIN MENUDENCIA H-C,2023-09-04,33.232600000000005,2023
POLLO SIN MENUDENCIA H-C,2023-09-04,30.7495,2023
POLLO SIN MENUDENCIA H-C,2023-09-04,35.457600000000006,2023
POLLO SIN MENUDENCIA H-C,2023-09-04,340.8166,2023
POLLO SIN MENUDENCIA H-C,2023-09-04,141.4299,2023
POLLO SIN MENUDENCIA H-C,2023-09-04,2430.8214000000003,2023
POLLO SIN MENUDENCIA H-C,2023-09-04,3448.0291,2023
POLLO SIN MENUDENCIA H-C,2023-09-04,1225.4855,2023
POLLO SIN MENUDENCIA H-C,2023-09-05,31.3992,2023
POLLO SIN MENUDENCIA H-C,2023-09-05,25.2493,2023
POLLO SIN MENUDENCIA H-C,2023-09-05,34.0158,2023
POLLO SIN MENUDENCIA H-C,2023-09-05,98.1225,2023
POLLO SIN MENUDENCIA H-C,2023-09-05,33.8823,2023
POLLO SIN MENUDENCIA H-C,2023-09-05,34.799,2023
POLLO SIN MENUDENCIA H-C,2023-09-05,37.291,2023
POLLO SIN MENUDENCIA H-C,2023-09-05,211.1614,2023
POLLO SIN MENUDENCIA H-C,2023-09-05,396.0233,2023
POLLO SIN MENUDENCIA H-C,2023-09-05,24.8577,2023
POLLO SIN MENUDENCIA H-C,2023-09-05,52.9906,2023
POLLO SIN MENUDENCIA H-C,2023-09-05,30.7495,2023
POLLO SIN MENUDENCIA H-C,2023-09-05,31.9243,2023
POLLO SIN MENUDENCIA H-C,2023-09-05,37.6826,2023
POLLO SIN MENUDENCIA H-C,2023-09-05,42.2572,2023
POLLO SIN MENUDENCIA H-C,2023-09-05,32.0578,2023
POLLO SIN MENUDENCIA H-C,2023-09-05,70.7817,2023
POLLO SIN MENUDENCIA H-C,2023-09-05,1310.2669,2023
POLLO SIN MENUDENCIA H-C,2023-09-06,33.6242,2023
POLLO SIN MENUDENCIA H-C,2023-09-06,55.206700000000005,2023
POLLO SIN MENUDENCIA H-C,2023-09-06,58.87350000000001,2023
POLLO SIN MENUDENCIA H-C,2023-09-06,292.40950000000004,2023
POLLO SIN MENUDENCIA H-C,2023-09-06,28.5245,2023
POLLO SIN MENUDENCIA H-C,2023-09-06,40.4238,2023
POLLO SIN MENUDENCIA H-C,2023-09-06,70.2566,2023
POLLO SIN MENUDENCIA H-C,2023-09-06,14.7829,2023
POLLO SIN MENUDENCIA H-C,2023-09-06,48.5406,2023
POLLO SIN MENUDENCIA H-C,2023-09-06,97.7309,2023
POLLO SIN MENUDENCIA H-C,2023-09-06,29.4412,2023
POLLO SIN MENUDENCIA H-C,2023-09-06,36.2408,2023
POLLO SIN MENUDENCIA H-C,2023-09-06,62.2733,2023
POLLO SIN MENUDENCIA H-C,2023-09-06,36.4989,2023
POLLO SIN MENUDENCIA H-C,2023-09-06,26.5576,2023
POLLO SIN MENUDENCIA H-C,2023-09-06,4813.8943,2023
POLLO SIN MENUDENCIA H-C,2023-09-06,990.3831,2023
POLLO SIN MENUDENCIA H-C,2023-09-07,64.1067,2023
POLLO SIN MENUDENCIA H-C,2023-09-07,32.3159,2023
POLLO SIN MENUDENCIA H-C,2023-09-07,28.7826,2023
POLLO SIN MENUDENCIA H-C,2023-09-07,51.2818,2023
POLLO SIN MENUDENCIA H-C,2023-09-07,154.2459,2023
POLLO SIN MENUDENCIA H-C,2023-09-07,63.457,2023
POLLO SIN MENUDENCIA H-C,2023-09-07,50.7656,2023
POLLO SIN MENUDENCIA H-C,2023-09-07,236.1526,2023
POLLO SIN MENUDENCIA H-C,2023-09-07,69.0818,2023
POLLO SIN MENUDENCIA H-C,2023-09-07,1811.9955,2023
POLLO SIN MENUDENCIA H-C,2023-09-07,40.9489,2023
POLLO SIN MENUDENCIA H-C,2023-09-07,42.7823,2023
POLLO SIN MENUDENCIA H-C,2023-09-07,124.2885,2023
POLLO SIN MENUDENCIA H-C,2023-09-07,219.4028,2023
POLLO SIN MENUDENCIA H-C,2023-09-07,35.1906,2023
POLLO SIN MENUDENCIA H-C,2023-09-07,22.2411,2023
POLLO SIN MENUDENCIA H-C,2023-09-07,33.8823,2023
POLLO SIN MENUDENCIA H-C,2023-09-07,3306.7327,2023
POLLO SIN MENUDENCIA H-C,2023-09-07,1088.5056,2023
POLLO SIN MENUDENCIA H-C,2023-09-07,31.007600000000004,2023
POLLO SIN MENUDENCIA H-C,2023-09-08,165.3086,2023
POLLO SIN MENUDENCIA H-C,2023-09-08,35.0393,2023
POLLO SIN MENUDENCIA H-C,2023-09-08,105.376,2023
POLLO SIN MENUDENCIA H-C,2023-09-08,120.5238,2023
POLLO SIN MENUDENCIA H-C,2023-09-08,52.688,2023
POLLO SIN MENUDENCIA H-C,2023-09-08,19.8915,2023
POLLO SIN MENUDENCIA H-C,2023-09-08,33.5886,2023
POLLO SIN MENUDENCIA H-C,2023-09-08,171.7611,2023
POLLO SIN MENUDENCIA H-C,2023-09-08,91.8124,2023
POLLO SIN MENUDENCIA H-C,2023-09-08,53.613600000000005,2023
POLLO SIN MENUDENCIA H-C,2023-09-08,20.1496,2023
POLLO SIN MENUDENCIA H-C,2023-09-08,4038.4017,2023
POLLO SIN MENUDENCIA H-C,2023-09-08,297.9542,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,48.4694,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,31.612800000000004,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,264.7572,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,23.051,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,28.4533,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,32.1379,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,59.274,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,218.5217,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,2370.3014000000003,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,48.0778,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,42.1504,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,26.344,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,62.834,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,118.41450000000002,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,30.8207,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,40.6997,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,66.2516,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,74.03020000000001,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,53.2131,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,305.4569,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,24.501700000000003,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,289.78400000000005,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,3623.6172,2023
POLLO SIN MENUDENCIA H-C,2023-09-09,1597.2385000000002,2023
POLLO SIN MENUDENCIA H-C,2023-09-10,362.23,2023
POLLO SIN MENUDENCIA H-C,2023-09-10,26.344,2023
POLLO SIN MENUDENCIA H-C,2023-09-10,35.5644,2023
POLLO SIN MENUDENCIA H-C,2023-09-10,266.0744,2023
POLLO SIN MENUDENCIA H-C,2023-09-10,56.372600000000006,2023
POLLO SIN MENUDENCIA H-C,2023-09-10,50.7122,2023
POLLO SIN MENUDENCIA H-C,2023-09-10,18.7078,2023
POLLO SIN MENUDENCIA H-C,2023-09-10,42.2839,2023
POLLO SIN MENUDENCIA H-C,2023-09-10,23.8431,2023
POLLO SIN MENUDENCIA H-C,2023-09-10,50.4452,2023
POLLO SIN MENUDENCIA H-C,2023-09-10,3299.586,2023
POLLO SIN MENUDENCIA H-C,2023-09-10,792.0287999999999,2023
POLLO SIN MENUDENCIA H-C,2023-09-11,254.985,2023
POLLO SIN MENUDENCIA H-C,2023-09-11,42.72,2023
POLLO SIN MENUDENCIA H-C,2023-09-11,140.5755,2023
POLLO SIN MENUDENCIA H-C,2023-09-11,344.43,2023
POLLO SIN MENUDENCIA H-C,2023-09-11,484.2045,2023
POLLO SIN MENUDENCIA H-C,2023-09-11,149.9205,2023
POLLO SIN MENUDENCIA H-C,2023-09-11,34.8435,2023
POLLO SIN MENUDENCIA H-C,2023-09-11,65.14800000000001,2023
POLLO SIN MENUDENCIA H-C,2023-09-11,5281.26,2023
POLLO SIN MENUDENCIA H-C,2023-09-11,242.97,2023
POLLO SIN MENUDENCIA H-C,2023-09-12,100.392,2023
POLLO SIN MENUDENCIA H-C,2023-09-12,95.1855,2023
POLLO SIN MENUDENCIA H-C,2023-09-12,48.861,2023
POLLO SIN MENUDENCIA H-C,2023-09-12,169.14450000000002,2023
POLLO SIN MENUDENCIA H-C,2023-09-12,172.6155,2023
POLLO SIN MENUDENCIA H-C,2023-09-12,42.72,2023
POLLO SIN MENUDENCIA H-C,2023-09-12,42.72,2023
POLLO SIN MENUDENCIA H-C,2023-09-12,33.7755,2023
POLLO SIN MENUDENCIA H-C,2023-09-12,729.0435,2023
POLLO SIN MENUDENCIA H-C,2023-09-13,68.4855,2023
POLLO SIN MENUDENCIA H-C,2023-09-13,60.4755,2023
POLLO SIN MENUDENCIA H-C,2023-09-13,24.297,2023
POLLO SIN MENUDENCIA H-C,2023-09-13,89.44500000000001,2023
POLLO SIN MENUDENCIA H-C,2023-09-13,48.594,2023
POLLO SIN MENUDENCIA H-C,2023-09-13,307.05,2023
POLLO SIN MENUDENCIA H-C,2023-09-13,15.0855,2023
POLLO SIN MENUDENCIA H-C,2023-09-14,1910.385,2023
POLLO SIN MENUDENCIA H-C,2023-09-14,26.6733,2023
POLLO SIN MENUDENCIA H-C,2023-09-14,79.29899999999999,2023
POLLO SIN MENUDENCIA H-C,2023-09-14,80.74080000000001,2023
POLLO SIN MENUDENCIA H-C,2023-09-14,2623.4975,2023
POLLO SIN MENUDENCIA H-C,2023-09-14,26.8157,2023
POLLO SIN MENUDENCIA H-C,2023-09-14,39.6495,2023
POLLO SIN MENUDENCIA H-C,2023-09-14,31.862,2023
POLLO SIN MENUDENCIA H-C,2023-09-14,99.6266,2023
POLLO SIN MENUDENCIA H-C,2023-09-14,4419.117,2023
POLLO SIN MENUDENCIA H-C,2023-09-14,934.4288,2023
POLLO SIN MENUDENCIA H-C,2023-09-15,113.7598,2023
